,song id,singer,song
5388,817,甄妮,最后的玫瑰
5389,982,甄妮,肯去承担爱
5390,1101,甄妮,一生有意义
5391,1649,甄妮,奋斗
5392,1659,甄妮,海上花
5393,2313,甄妮,我曾用心爱着你
5394,2621,甄妮,桃花天
5395,3176,甄妮,飞翔境界
5396,3472,甄妮,命运
5397,3695,甄妮,爱定你一个
5398,3711,甄妮,问谁领风骚
5399,4087,甄妮,英雄本色
5400,4381,甄妮,知更鸟
5401,4393,甄妮,留下我美梦
5402,5119,甄妮,桃花开
5403,5208,甄妮,再度孤独
5404,5289,甄妮,孤星泪
5405,5342,甄妮,明日话今天
5406,5435,甄妮,爱情骗子
5407,5550,甄妮,去吧 去吧
5408,5727,甄妮,春晓
5409,5819,甄妮,冷冷的秋
5410,6363,甄妮,为你而歌
5411,592,杜德伟,好
5412,1327,杜德伟,天真
5413,1328,杜德伟,不可吩咐
5414,1383,杜德伟,只想留下
5415,1395,杜德伟,旧情复炽
5416,1980,杜德伟,发言人
5417,1985,杜德伟,未变过
5418,2003,杜德伟,影子舞
5419,2022,杜德伟,如泣如诉
5420,2023,杜德伟,为失恋饮胜
5421,2553,杜德伟,跑远
5422,2557,杜德伟,谁来爱我
5423,2576,杜德伟,走火
5424,2577,杜德伟,窒息
5425,2578,杜德伟,水瓶座诞生的男孩
5426,2579,杜德伟,让自己快乐
5427,2580,杜德伟,一秒一秒忘不了
5428,2581,杜德伟,午夜恋歌
5429,3841,杜德伟,Loving You
5430,3924,杜德伟,震
5431,3925,杜德伟,Because I Love You
5432,3926,杜德伟,Be Your Love
5433,4603,杜德伟,我们的虚拟世界
5434,6118,杜德伟,无心伤害
5435,6951,杜德伟,信自己
5436,34,陈冠希,香港地
5437,118,陈冠希,坏孩子的天空
5438,317,陈冠希,你快乐吗
5439,618,陈冠希,单恋高校
5440,739,陈冠希,尼古丁
5441,777,陈冠希,战争
5442,833,陈冠希,独行侠
5443,835,陈冠希,谣言
5444,1248,陈冠希,Everywhere We Go
5445,1948,陈冠希,即影即有
5446,1971,陈冠希,流浪车票
5447,2157,陈冠希,左上右落
5448,2350,陈冠希,爱火
5449,3373,陈冠希,极爱自己
5450,3785,陈冠希,Blue Skies
5451,3879,陈冠希,心中最爱
5452,4922,陈冠希,有几坏
5453,5257,陈冠希,越来越爱你
5454,5368,陈冠希,老友记
5455,5637,陈冠希,外星伴侣
5456,6151,陈冠希,马戏团
5457,6159,陈冠希,问世上有几多爱
5458,6288,陈冠希,超人佳亚
5459,6451,陈冠希,破坏王
5460,337,郑中基,无赖
5461,338,郑中基,星光伴我心
5462,1485,郑中基,美女与野兽
5463,1962,郑中基,眼睛早已背叛你
5464,2093,郑中基,男人如衣服
5465,2222,郑中基,男子组
5466,2252,郑中基,有种
5467,2865,郑中基,我代你哭
5468,3217,郑中基,时间人物地点
5469,3249,郑中基,2月14的约会
5470,3275,郑中基,搬屋
5471,3277,郑中基,黑山老妖
5472,3281,郑中基,天意
5473,3319,郑中基,都是你的错
5474,3461,郑中基,心想事成
5475,3781,郑中基,救救我
5476,4804,郑中基,感激
5477,4865,郑中基,瑜伽
5478,5112,郑中基,三生有幸
5479,5705,郑中基,闭目入神
5480,5991,郑中基,伤心的小鹦鹉
5481,6235,郑中基,顺其自然
5482,6390,郑中基,One More Time
5483,6910,郑中基,我们
5484,373,连诗雅,好好过
5485,640,连诗雅,起跑
5486,866,连诗雅,说一句
5487,1065,连诗雅,到此为止
5488,1993,连诗雅,灰伯爵的忌廉遐想
5489,2479,连诗雅,不要不记得
5490,3283,连诗雅,只要和你在一起
5491,3827,连诗雅,Come On
5492,4189,连诗雅,水星逆行
5493,4303,连诗雅,日落日出
5494,4430,连诗雅,浪漫前夕
5495,4448,连诗雅,为何要我爱上你
5496,4617,连诗雅,旧街角
5497,4736,连诗雅,大了一岁
5498,4961,连诗雅,血一般红
5499,5165,连诗雅,琉璃若梦
5500,5248,连诗雅,一走了之
5501,5349,连诗雅,让我享受谈恋爱
5502,5356,连诗雅,爱太好看
5503,6248,连诗雅,不意外的意外
5504,6504,连诗雅,孤身走
5505,6848,连诗雅,小谎言
5506,6890,连诗雅,零分
5507,6900,连诗雅,太在意
5508,2301,郑欣宜,拥抱爱
5509,2396,郑欣宜,上心
5510,2610,郑欣宜,爱没如果
5511,2611,郑欣宜,无人完美
5512,2615,郑欣宜,直觉
5513,2684,郑欣宜,宠物它
5514,3053,郑欣宜,知错
5515,3075,郑欣宜,有故事的人
5516,3131,郑欣宜,Miss You
5517,3294,郑欣宜,爱莫忘
5518,3766,郑欣宜,给我十秒
5519,4244,郑欣宜,Stupid With You
5520,4620,郑欣宜,忘记的理由
5521,4702,郑欣宜,分手是常识吧
5522,4999,郑欣宜,女神
5523,5093,郑欣宜,你瘦够了吗
5524,5123,郑欣宜,配角
5525,5148,郑欣宜,渺小
5526,5446,郑欣宜,无权爱我
5527,5476,郑欣宜,懒人包
5528,5552,郑欣宜,一个人旅行
5529,5589,郑欣宜,半份关心
5530,5986,郑欣宜,无表面伤痕
5531,4399,郑欣宜,罚你
5532,3540,郑俊弘,无名氏
5533,3970,郑俊弘,熊猫
5534,4007,郑俊弘,归途
5535,4214,郑俊弘,投降吧
5536,4263,郑俊弘,点火
5537,4551,郑俊弘,当狗爱上猫
5538,4592,郑俊弘,忘了吗
5539,4676,郑俊弘,炮火
5540,4680,郑俊弘,爱同行
5541,4755,郑俊弘,创伤后遗症
5542,4759,郑俊弘,白天的夜晚
5543,5039,郑俊弘,火线下
5544,5493,郑俊弘,两句
5545,5697,郑俊弘,一个人的永恒
5546,6184,郑俊弘,风沙
5547,6257,郑俊弘,你走的那个晚上
5548,6317,郑俊弘,迷
5549,6446,郑俊弘,星光
5550,6499,郑俊弘,无畏的肩膊
5551,6502,郑俊弘,信念
5552,6503,郑俊弘,云彩
5553,3481,郑俊弘,选择善良
5554,6795,郑俊弘,再出发
5555,6796,郑俊弘,不要流泪
5556,4226,李幸倪,潜水
5557,4229,李幸倪,废话少说
5558,4742,李幸倪,双双
5559,4883,李幸倪,月球下的人
5560,5050,李幸倪,含蓄
5561,5079,李幸倪,一加一
5562,5137,李幸倪,光环
5563,5149,李幸倪,陪衬
5564,5162,李幸倪,我不是你的观赏鱼
5565,5280,李幸倪,如果墙会说话
5566,5291,李幸倪,芝麻开门
5567,5526,李幸倪,十年如当日
5568,5696,李幸倪,独一无二
5569,5699,李幸倪,Killer
5570,5809,李幸倪,Falling
5571,6121,李幸倪,玫瑰的故事
5572,6260,李幸倪,空姐
5573,6379,李幸倪,信
5574,6416,李幸倪,天地一沙鸥
5575,6419,李幸倪,很坚强
5576,6421,李幸倪,抱梦而活
5577,6677,李幸倪,好姊妹
5578,6163,李幸倪,日出时让街灯安睡
5579,6907,李幸倪,今天终于一人回家
5580,1877,陈洁仪,不知不觉
5581,1878,陈洁仪,除非
5582,1879,陈洁仪,原来只要共你活一天
5583,1880,陈洁仪,每一生都等你
5584,1881,陈洁仪,早去早回
5585,1882,陈洁仪,分享孤独
5586,1883,陈洁仪,等了又等
5587,1884,陈洁仪,迷信
5588,1885,陈洁仪,Mr. Turner
5589,1887,陈洁仪,精挑细选
5590,1888,陈洁仪,揭晓
5591,1889,陈洁仪,冰山一角
5592,1890,陈洁仪,让我爱下去
5593,1891,陈洁仪,死性不改
5594,1892,陈洁仪,输不起
5595,1893,陈洁仪,风景
5596,1894,陈洁仪,失踪
5597,1918,陈洁仪,倾城
5598,3852,陈洁仪,寂寞便找我
5599,5194,陈洁仪,麻醉
5600,5461,陈洁仪,原来只要为你活一天
5601,5996,陈洁仪,醇酒醉影
5602,6205,陈洁仪,伤心
5603,3134,Supper,无尽
5604,3135,Supper,世界变了样
5605,3337,Supper,小伙子
5606,3487,Supper,最后晚餐
5607,3594,Supper,今天开始单调了
5608,3793,Supper,有你有我
5609,3794,Supper,机械人
5610,3795,Supper,We Are Colorful
5611,3797,Supper,浪人
5612,4560,Supper,讨厌的我
5613,4582,Supper,幸福之歌
5614,4605,Supper,烦扰中起舞
5615,4627,Supper,风筝
5616,4702,Supper,分手是常识吧
5617,4925,Supper,孩子的天空
5618,5615,Supper,沙燕之歌
5619,5636,Supper,懂得快乐
5620,5926,Supper,请讲
5621,6242,Supper,向孩子说爱情
5622,6243,Supper,寻回一碗汤
5623,6353,Supper,说再见了吧
5624,6427,Supper,橙海
5625,6711,Supper,灵感床
5626,442,刘小慧,热力节拍
5627,3088,刘小慧,初恋情人
5628,3420,刘小慧,改 改 爱恋革命
5629,3421,刘小慧,不可告退
5630,3422,刘小慧,口不对心
5631,3423,刘小慧,寂寞都有罪
5632,3425,刘小慧,决断
5633,3426,刘小慧,分手不须再流泪
5634,3427,刘小慧,依恋
5635,3428,刘小慧,错了一次又一次
5636,3463,刘小慧,你不变的冷傲
5637,3464,刘小慧,Till The End Of Time
5638,3473,刘小慧,多看一眼
5639,3474,刘小慧,加减乘除
5640,3476,刘小慧,刻骨铭心
5641,3477,刘小慧,真眼泪假说话
5642,3478,刘小慧,飘近飘远
5643,3479,刘小慧,谁人能这么刻意假到底
5644,5264,刘小慧,离别太阳西沉时
5645,5306,刘小慧,如果这生
5646,5729,刘小慧,隔世感觉
5647,5864,刘小慧,忘记我
5648,6698,刘小慧,留住这一刻
5649,1100,MR.,良知门
5650,1626,MR.,如果我是陈奕迅
5651,1718,MR.,两大无猜
5652,1720,MR.,现在
5653,1721,MR.,森林
5654,1886,MR.,背影
5655,2700,MR.,最重要
5656,3266,MR.,无谓再假
5657,3267,MR.,自言自语
5658,3381,MR.,未卜先知
5659,3748,MR.,Voice Mail Message 战祸
5660,4255,MR.,一首情歌
5661,4296,MR.,昨天
5662,4316,MR.,小传奇
5663,4324,MR.,寻找一千遍
5664,4562,MR.,双面人
5665,4591,MR.,边城
5666,4595,MR.,爱你
5667,4653,MR.,遇到了
5668,4981,MR.,糖衣陷阱
5669,5967,MR.,方向感
5670,6511,MR.,释放自己
5671,50,汤宝如,相思风雨中
5672,442,汤宝如,热力节拍
5673,2406,汤宝如,活着就是等待
5674,2407,汤宝如,绝对是个梦
5675,2408,汤宝如,缘份的天空 西雅图的失眠人
5676,2410,汤宝如,感冒
5677,2411,汤宝如,越难越爱你
5678,2412,汤宝如,情浓半生
5679,2505,汤宝如,天生爱情狂
5680,3225,汤宝如,一起真的不易
5681,3227,汤宝如,情路中
5682,3391,汤宝如,你我开始很美
5683,3392,汤宝如,旧居入伙
5684,3396,汤宝如,细雪
5685,3538,汤宝如,光天化日
5686,3943,汤宝如,一样的月光
5687,3954,汤宝如,反反复复
5688,3956,汤宝如,哭泣玛利
5689,3995,汤宝如,我和秋天有个约会
5690,5564,汤宝如,其后
5691,5799,汤宝如,没有回忆的冬季
5692,6037,汤宝如,美少女战士
5693,6476,菊梓乔,只想与你再一起
5694,6479,菊梓乔,心有不甘
5695,6480,菊梓乔,久别重逢
5696,6481,菊梓乔,别再怕
5697,6482,菊梓乔,从未说起
5698,6483,菊梓乔,但愿人长久
5699,6484,菊梓乔,忘记我自己
5700,6485,菊梓乔,一辈子守候
5701,6487,菊梓乔,手中沙
5702,6488,菊梓乔,飞蛾扑火
5703,6489,菊梓乔,回到以前
5704,6490,菊梓乔,听雪落泪
5705,6493,菊梓乔,欲言又止
5706,6538,菊梓乔,你就是天下
5707,6696,菊梓乔,你喜欢说谎
5708,6795,菊梓乔,再出发
5709,6821,菊梓乔,低谷天堂
5710,6847,菊梓乔,如果你明白
5711,6875,菊梓乔,秘密花园
5712,6884,菊梓乔,蝴蝶效应
5713,6885,菊梓乔,不相信别人
5714,6888,菊梓乔,没有你开始
5715,422,JW,男人信什么
5716,639,JW,挂住你
5717,1152,JW,飘浮女孩
5718,3027,JW,Feel the bass
5719,3064,JW,氹我
5720,3894,JW,Juicy Girl
5721,3895,JW,I Need a Friend
5722,3904,JW,挂念好友
5723,3972,JW,性情中人
5724,4536,JW,矛盾一生
5725,4798,JW,多少年
5726,5114,JW,自由飞翔
5727,5411,JW,太空人
5728,5489,JW,毫无自制
5729,5769,JW,Do Me More
5730,5877,JW,小故事
5731,6283,JW,原来只因深爱着
5732,6683,JW,逃生门
5733,6684,JW,挥挥手
5734,6685,JW,你带着我的青春离去
5735,6854,JW,我不想别离
5736,861,关正杰,大约别离时
5737,893,关正杰,大地恩情
5738,1273,关正杰,雪中情
5739,1281,关正杰,万水千山纵横
5740,1952,关正杰,星
5741,2619,关正杰,英雄出少年
5742,2620,关正杰,天蚕变
5743,2624,关正杰,情爱几多哀
5744,2630,关正杰,天龙诀
5745,2631,关正杰,残梦
5746,2640,关正杰,恨绵绵
5747,3000,关正杰,两忘烟水里
5748,3090,关正杰,渔舟唱晚
5749,4533,关正杰,向日葵
5750,4767,关正杰,柔情似水
5751,5094,关正杰,人在旅途洒泪时
5752,5143,关正杰,俩忘烟水里
5753,5220,关正杰,常在我心间
5754,5469,关正杰,一点烛光
5755,5756,关正杰,醉红尘
5756,6215,关正杰,东方之珠
5757,882,孙耀威,爱的故事上集
5758,1119,孙耀威,爱情白皮书
5759,1470,孙耀威,爱的故事下集
5760,1997,孙耀威,如果变成一对
5761,2125,孙耀威,自爱
5762,3060,孙耀威,爱她因为爱你
5763,3372,孙耀威,思前恋后
5764,3401,孙耀威,我不怕哭
5765,3770,孙耀威,我教你分手
5766,3868,孙耀威,再见亦是恋人
5767,3942,孙耀威,仍然喜欢你
5768,3977,孙耀威,最痛无声
5769,3983,孙耀威,七百万人的故事
5770,4272,孙耀威,回家
5771,4975,孙耀威,义不容情
5772,5298,孙耀威,忧郁夏季
5773,5330,孙耀威,众伤
5774,5625,孙耀威,月老
5775,5828,孙耀威,困兽斗
5776,6024,孙耀威,只要和你在一起
5777,6314,孙耀威,永远保护你
5778,2256,邝美云,只有情永在
5779,2257,邝美云,再坐一会
5780,2258,邝美云,堆积情感
5781,2275,邝美云,梦里的家
5782,2409,邝美云,寂寞的风
5783,2460,邝美云,一生不忘记
5784,2463,邝美云,人间世外
5785,2543,邝美云,思想扑火
5786,4529,邝美云,朝花
5787,5215,邝美云,未曾深爱已无情
5788,5261,邝美云,黄昏雨
5789,5265,邝美云,留住心事
5790,5646,邝美云,两个偶然
5791,5666,邝美云,小岛风云
5792,5758,邝美云,心声
5793,5934,邝美云,与龙共舞
5794,6096,邝美云,心中有爱
5795,6410,邝美云,伤心的我
5796,6656,邝美云,等你一生
5797,6681,邝美云,别假装舍不得
5798,6704,邝美云,秋恋
5799,2508,农夫,放过自己
5800,3755,农夫,伟大航道
5801,4352,农夫,表演者
5802,4540,农夫,返老还童
5803,4601,农夫,好彩分手
5804,4899,农夫,粒粒皆辛苦
5805,4976,农夫,风生水起
5806,4995,农夫,寂寞是最无敌
5807,5000,农夫,24
5808,5131,农夫,举高只手
5809,5202,农夫,重新找到你
5810,5627,农夫,月老
5811,5937,农夫,爱似林一峰
5812,5961,农夫,I believe U can fly
5813,5968,农夫,你的志愿
5814,6078,农夫,学海无涯
5815,6094,农夫,爱 不爱我
5816,6187,农夫,阿迟
5817,6305,农夫,眠眠
5818,6306,农夫,十七年华
5819,6326,农夫,456Wing
5820,178,郑子威,胡不归
5821,4723,郑子威,炮火
5822,4724,郑子威,多一个人陪伴
5823,4725,郑子威,与爱情无关与寂寞有染
5824,4726,郑子威,If You
5825,4727,郑子威,乐而忘返
5826,4728,郑子威,听爸爸的话
5827,4729,郑子威,搭台
5828,4730,郑子威,与她之间
5829,5196,郑子威,编剧
5830,5241,郑子威,枉作好人
5831,5977,郑子威,告白气球
5832,5980,郑子威,宠爱
5833,5981,郑子威,眼鼻嘴
5834,5982,郑子威,失落沙洲
5835,6142,郑子威,只是太爱你
5836,6279,郑子威,你的志明
5837,6337,郑子威,追光者
5838,6367,郑子威,体面
5839,6394,郑子威,答案
5840,6576,郑子威,说好不哭
5841,37,叶振棠,胜利双手创
5842,636,叶振棠,万里长城永不倒
5843,1292,叶振棠,谁知我心
5844,1329,叶振棠,笑傲江湖
5845,2626,叶振棠,忘尽心中情
5846,2638,叶振棠,大侠霍元甲
5847,2809,叶振棠,世界由我造
5848,2810,叶振棠,醉凡尘
5849,4892,叶振棠,浴血太平山
5850,5025,叶振棠,大丈夫
5851,5227,叶振棠,笛子姑娘
5852,5372,叶振棠,永远爱你
5853,5419,叶振棠,愿你待我真的好
5854,5453,叶振棠,戏剧人生
5855,5635,叶振棠,天长地久
5856,6190,叶振棠,大内群英
5857,6217,叶振棠,吼天喝月
5858,6227,叶振棠,碧血丹心
5859,6424,叶振棠,戏班小子
5860,3451,叶振棠,功夫之城
5861,663,张卫健,高高在下
5862,789,张卫健,身体健康
5863,826,张卫健,西游记
5864,1475,张卫健,飘零燕
5865,2300,张卫健,至情至圣
5866,2701,张卫健,你永远都最重要
5867,3582,张卫健,262800串烧计划
5868,3609,张卫健,这是我的爱
5869,3612,张卫健,儿戏
5870,3728,张卫健,真真假假
5871,4090,张卫健,把酒狂歌
5872,4099,张卫健,天外有天
5873,4167,张卫健,榴莲飘香
5874,4773,张卫健,祝新岁
5875,5417,张卫健,法术乌魔多
5876,6087,张卫健,在森林和原野
5877,6088,张卫健,哎呀哎呀亲亲你
5878,6154,张卫健,新禅院钟声
5879,6494,张卫健,大无畏
5880,6506,张卫健,蜜运
5881,24,汪明荃,万水千山总是情
5882,790,汪明荃,帝女花 香夭
5883,967,汪明荃,友谊万岁
5884,3208,汪明荃,京华春梦
5885,4147,汪明荃,勇敢的中国人
5886,4772,汪明荃,新春颂献
5887,4774,汪明荃,欢乐年年
5888,4837,汪明荃,好缘姻
5889,5030,汪明荃,初会
5890,5410,汪明荃,今生不负爱
5891,5413,汪明荃,用爱将心偷
5892,5481,汪明荃,紫钗恨
5893,5572,汪明荃,田园春梦
5894,6003,汪明荃,祝寿曲
5895,6043,汪明荃,千王群英会
5896,6186,汪明荃,郎归晚
5897,6564,汪明荃,归帆
5898,6566,汪明荃,爱你一生一世
5899,6652,汪明荃,渺渺情
5900,585,官恩娜,地平线
5901,586,官恩娜,暗恋航空
5902,587,官恩娜,千帆
5903,601,官恩娜,捉迷藏
5904,1158,官恩娜,戏中有气
5905,1998,官恩娜,So In Love
5906,2468,官恩娜,谢谢你离开
5907,2469,官恩娜,干脆俐落
5908,2502,官恩娜,你都不懂
5909,2561,官恩娜,失常
5910,2983,官恩娜,响不了的纸鸢
5911,2984,官恩娜,完成大我
5912,3177,官恩娜,代课老师
5913,3353,官恩娜,温馨提示
5914,3823,官恩娜,眼泪极黑
5915,3974,官恩娜,共勉之
5916,5345,官恩娜,由他去
5917,5379,官恩娜,珊瑚岛
5918,6079,官恩娜,依依
5919,734,刘浩龙,脏话阿七
5920,2302,刘浩龙,记得
5921,2601,刘浩龙,沧海遗珠
5922,2678,刘浩龙,思觉失调
5923,3336,刘浩龙,说明书
5924,3939,刘浩龙,好自为之
5925,4101,刘浩龙,战友
5926,4194,刘浩龙,94340634
5927,4300,刘浩龙,行者
5928,4423,刘浩龙,火花不等人
5929,4661,刘浩龙,Mr. Wrong
5930,4846,刘浩龙,第三条跑道
5931,5171,刘浩龙,520
5932,5292,刘浩龙,绯闻男友
5933,5786,刘浩龙,二等天使
5934,6207,刘浩龙,烂命鸳鸯
5935,6244,刘浩龙,眼缘
5936,6245,刘浩龙,To Robbie
5937,6858,刘浩龙,我信的故事
5938,761,周国贤,目黑
5939,781,周国贤,童梦
5940,2552,周国贤,赤城千叶
5941,2609,周国贤,无顾虑的亲密
5942,2688,周国贤,密封罩
5943,2826,周国贤,时空
5944,3751,周国贤,森林大火了
5945,3940,周国贤,好自为之
5946,4392,周国贤,阳光灿烂的日子
5947,4544,周国贤,雷克雅未克
5948,4748,周国贤,星尘
5949,4857,周国贤,消化不良
5950,5060,周国贤,万世巨星
5951,5932,周国贤,我们都不是无辜的
5952,6251,周国贤,大人的科学
5953,6408,周国贤,有时
5954,6619,周国贤,守口如瓶
5955,6642,周国贤,灰色小飞侠
5956,6655,周国贤,地下街
5957,884,陈僖仪,蜚蜚
5958,885,陈僖仪,后备
5959,1186,陈僖仪,记念悲
5960,1187,陈僖仪,忘川
5961,1332,陈僖仪,欠你
5962,1333,陈僖仪,姊妹团
5963,1334,陈僖仪,千秋
5964,1340,陈僖仪,Crazy Love
5965,1341,陈僖仪,Let Me Find Love
5966,1342,陈僖仪,嘈
5967,1343,陈僖仪,失乐冰
5968,1344,陈僖仪,全景
5969,1345,陈僖仪,让风筝飞
5970,1785,陈僖仪,除了对不起
5971,1786,陈僖仪,I Know
5972,1787,陈僖仪,尸变
5973,1788,陈僖仪,爱恋魔法
5974,1789,陈僖仪,Mommy Missy
5975,5667,陈僖仪,纪念悲
5976,1966,邰正宵,失眠金曲
5977,1974,邰正宵,知己
5978,1975,邰正宵,爱的传说
5979,1976,邰正宵,火烫的梦
5980,1977,邰正宵,几番风雨
5981,1978,邰正宵,夜夜寂寞
5982,1979,邰正宵,最爱的戏
5983,1982,邰正宵,Bedtime story
5984,1983,邰正宵,不想知道
5985,1984,邰正宵,早餐
5986,1986,邰正宵,用情太深
5987,1988,邰正宵,掩饰
5988,2012,邰正宵,O.R.E.A.
5989,3489,邰正宵,最后晚餐
5990,3964,邰正宵,月光海洋梦
5991,3965,邰正宵,自恋
5992,4405,邰正宵,似梦迷离
5993,5341,邰正宵,初恋
5994,5592,邰正宵,爱不到要偷
5995,3031,Dear,不许你注定一人
5996,3127,Dear,无可避免
5997,3441,Dear,Stand up
5998,3897,Dear,一去不返
5999,4190,Dear,约翰与洋子
6000,4539,Dear,七百万种乐与怒
6001,4590,Dear,咖啡因眼泪
6002,4864,Dear,哪里只得我共你
6003,4885,Dear,远征
6004,5185,Dear,只知感觉失了踪
6005,5531,Dear,经过一些秋与冬
6006,5869,Dear,最后一次
6007,6277,Dear,终点的拥抱
6008,6349,Dear,也许我不会活多一岁
6009,6435,Dear,宁愿当初不相见
6010,6613,Dear,2084
6011,6057,Dear,永远飞行模式
6012,6855,Dear,未开始已经结束
6013,6898,Dear,人类不宜飞行
6014,879,吕方,弯弯的月亮
6015,1367,吕方,一个人床上
6016,2010,吕方,一千句祝福
6017,2347,吕方,爱火重燃
6018,2451,吕方,雄霸天下
6019,2454,吕方,回来我身边
6020,2457,吕方,流浪花
6021,2689,吕方,听不到的说话
6022,4773,吕方,祝新岁
6023,5311,吕方,一粒种子
6024,5385,吕方,无名小卒
6025,5496,吕方,你令我快乐过
6026,5535,吕方,同是寂寞人
6027,5559,吕方,地久天长
6028,5689,吕方,全因为你
6029,5944,吕方,雪山飞狐
6030,6189,吕方,别了秋天
6031,6725,吕方,你的浅笑
6032,2604,方皓玟,如果想我哭
6033,2648,方皓玟,Table for Two
6034,2827,方皓玟,Won't You Stand
6035,2993,方皓玟,TMD
6036,3288,方皓玟,Dtz it
6037,3864,方皓玟,唵嘛呢叭咪吽
6038,3901,方皓玟,异流
6039,4039,方皓玟,分手总约在雨天
6040,4543,方皓玟,无人像你
6041,4558,方皓玟,哭干了眼泪
6042,4593,方皓玟,虚伪
6043,4628,方皓玟,你是你本身的传奇
6044,4904,方皓玟,Believe In Live
6045,5173,方皓玟,终于好天气
6046,5929,方皓玟,还要去过生活
6047,6182,方皓玟,超生记
6048,6231,方皓玟,拖字阙
6049,6396,方皓玟,假使世界原来不像你预期
6050,4038,AGA,一
6051,4060,AGA,One Day At A Time
6052,4100,AGA,能说不的秘密
6053,4461,AGA,哈啰
6054,4597,AGA,若
6055,4845,AGA,圆
6056,4886,AGA,问好
6057,4887,AGA,认
6058,5079,AGA,一加一
6059,5158,AGA,一厘米
6060,5278,AGA,孤雏
6061,5599,AGA,Superman
6062,5696,AGA,独一无二
6063,6254,AGA,3AM
6064,6392,AGA,无期
6065,6395,AGA,吃定我
6066,6415,AGA,小问题
6067,6944,AGA,Tomorrow
6068,4254,何雁诗,泪如铁
6069,5835,何雁诗,梦里花
6070,5836,何雁诗,爱情食物链
6071,5837,何雁诗,最真心一对
6072,5838,何雁诗,只想可以跟你走
6073,5839,何雁诗,我和你
6074,5840,何雁诗,I Don't Care
6075,5841,何雁诗,绵羊仔
6076,5842,何雁诗,洞天
6077,5843,何雁诗,放过
6078,5846,何雁诗,Go! Go! Sunshine
6079,5847,何雁诗,幸福节奏
6080,5848,何雁诗,扑火
6081,5849,何雁诗,习惯笑一笑
6082,5974,何雁诗,爱需要勇气
6083,6153,何雁诗,很想爱下去
6084,6278,何雁诗,我不会撒娇
6085,6330,何雁诗,爱近在眼前
6086,6026,阿细,小情歌
6087,6027,阿细,相信爱
6088,6028,阿细,好想你
6089,6371,阿细,就是爱你
6090,6402,阿细,还好有你
6091,6403,阿细,原谅我太年轻
6092,6404,阿细,知足
6093,6620,阿细,猫先生与猫小姐
6094,6621,阿细,回忆广州
6095,6622,阿细,共你走
6096,6623,阿细,三字经与我
6097,6625,阿细,广州味道
6098,6626,阿细,细界
6099,6627,阿细,九州天空城
6100,6662,阿细,流着泪说分手
6101,6673,阿细,灰尘
6102,2885,阿细,告白气球
6103,6877,阿细,一生有你
6104,280,许美静,月光光
6105,281,许美静,倾城
6106,414,许美静,明知故犯
6107,1146,许美静,不需再会
6108,2234,许美静,星闪闪
6109,2235,许美静,想家的女人
6110,2236,许美静,蠢女人
6111,2237,许美静,游戏
6112,2238,许美静,讲理由
6113,2243,许美静,我到底要什么
6114,2244,许美静,幸福
6115,2245,许美静,少数
6116,2246,许美静,不散不见
6117,2247,许美静,宁愿做梦
6118,2248,许美静,无中生有
6119,2249,许美静,一场朋友
6120,2254,许美静,情理
6121,610,卢冠廷,一生所爱
6122,2537,卢冠廷,过路人
6123,3049,卢冠廷,但愿人长久
6124,3160,卢冠廷,天籁星河传说
6125,3997,卢冠廷,陪着你走
6126,4397,卢冠廷,人造雪
6127,4414,卢冠廷,情花开
6128,4762,卢冠廷,小丑
6129,4901,卢冠廷,你今天快乐吗
6130,5415,卢冠廷,少林足球
6131,5536,卢冠廷,为什么
6132,5567,卢冠廷,人间天堂
6133,5600,卢冠廷,所爱一生
6134,6017,卢冠廷,如风往事
6135,6384,卢冠廷,天下无敌
6136,6385,卢冠廷,理想家
6137,6483,卢冠廷,但愿人长久
6138,53,钟镇涛,让一切随风
6139,54,钟镇涛,大海
6140,775,钟镇涛,曾经
6141,1648,钟镇涛,要是有缘
6142,1987,钟镇涛,魔鬼的情诗
6143,2192,钟镇涛,家里家外
6144,2845,钟镇涛,浮沙足印
6145,3175,钟镇涛,一段情
6146,3382,钟镇涛,甘心
6147,3997,钟镇涛,陪着你走
6148,4058,钟镇涛,意想不到
6149,4342,钟镇涛,时来运到
6150,4472,钟镇涛,烟花非花
6151,4719,钟镇涛,梦幻中十二年
6152,5800,钟镇涛,人潮内 我像独行
6153,6359,钟镇涛,泪之旅
6154,287,邓丽君,漫步人生路
6155,428,邓丽君,浪子心声
6156,915,邓丽君,结识你那一天
6157,998,邓丽君,忘记他
6158,3015,邓丽君,从今日起
6159,4479,邓丽君,东山飘雨西山晴
6160,4533,邓丽君,向日葵
6161,4534,邓丽君,遇见你
6162,4535,邓丽君,情话
6163,4565,邓丽君,一水隔天涯
6164,4863,邓丽君,望春风
6165,5018,邓丽君,相思泪
6166,5255,邓丽君,雨中追忆
6167,5388,邓丽君,风霜伴我行
6168,5942,邓丽君,我只在乎你
6169,5943,邓丽君,但愿人长久
6170,667,林一峰,给最开心的人
6171,1010,林一峰,The Best is Yet to Come
6172,2702,林一峰,最重要的事
6173,3093,林一峰,离开是为了回来
6174,3309,林一峰,阿烦
6175,3601,林一峰,海豚的微笑
6176,3621,林一峰,咖啡伴侣
6177,3941,林一峰,红河村
6178,4365,林一峰,倾城之恋
6179,4570,林一峰,陈忠汉与赵美凤
6180,5020,林一峰,拖
6181,5283,林一峰,纯色给初恋
